application_id,age,income,employment_length,loan_amount,loan_purpose,debt_to_income,credit_history_length,num_credit_lines,utilization_rate,home_ownership,num_delinquencies,default
APP0022376,47,82394,19,6934,medical,0.159,0,2,16.4,MORTGAGE,1,0
APP0022377,38,56794,18,11019,wedding,0.133,6,4,13.9,MORTGAGE,0,0
APP0022378,36,76862,12,17028,major_purchase,0.364,6,2,11.9,MORTGAGE,0,0
APP0022379,52,74496,4,25630,vacation,0.1,20,9,16.2,OWN,0,0
APP0022380,51,74646,0,17508,wedding,0.179,13,10,65.8,MORTGAGE,1,0
APP0022381,46,82108,1,22097,vacation,0.197,4,3,33.9,RENT,0,0
APP0022382,27,105461,4,28516,medical,0.14,1,1,11.2,MORTGAGE,0,0
APP0022383,32,44771,3,10427,vacation,0.121,2,4,15.9,RENT,1,0
APP0022384,36,76385,5,15538,medical,0.354,14,11,2.8,MORTGAGE,1,0
APP0022385,58,61809,35,12812,debt_consolidation,0.151,7,5,17.2,MORTGAGE,2,0
APP0022386,46,67072,25,50395,home_improvement,0.255,23,15,13.6,MORTGAGE,0,0
APP0022387,21,36143,1,11119,vacation,0.174,0,1,18.8,RENT,0,0
APP0022388,37,21151,8,3254,home_improvement,0.288,4,8,33.3,RENT,1,0
APP0022389,48,58856,8,12173,major_purchase,0.243,13,6,30.6,RENT,0,0
APP0022390,24,47208,2,7408,major_purchase,0.14,3,5,49.5,RENT,2,0
APP0022391,50,20000,5,4447,car,0.126,2,4,56.4,RENT,2,0
APP0022392,21,32193,0,11555,car,0.17,0,3,53.3,RENT,0,0
APP0022393,21,47645,0,25556,wedding,0.189,2,5,3.7,RENT,1,1
APP0022394,42,38682,13,10083,major_purchase,0.445,22,10,47.9,OWN,0,0
APP0022395,21,76293,1,38754,medical,0.342,0,1,11.9,MORTGAGE,2,0
APP0022396,50,73719,11,21343,medical,0.27,22,11,4.2,OWN,0,0
APP0022397,36,63731,17,5497,car,0.06,4,6,32.8,RENT,0,0
APP0022398,21,63090,2,25761,major_purchase,0.215,0,5,22.8,RENT,2,1
APP0022399,38,24655,12,5141,major_purchase,0.342,2,4,2.2,MORTGAGE,3,0
APP0022400,40,20000,17,8176,wedding,0.237,18,3,1.3,RENT,2,0
APP0022401,40,58573,19,12081,vacation,0.092,11,7,11.0,MORTGAGE,0,0
APP0022402,35,81952,3,21095,debt_consolidation,0.231,4,4,3.4,MORTGAGE,0,0
APP0022403,51,47958,11,9308,home_improvement,0.102,20,6,35.9,MORTGAGE,0,0
APP0022404,41,87358,10,71171,other,0.461,4,5,41.6,RENT,0,0
APP0022405,36,38660,6,16497,debt_consolidation,0.246,5,1,31.6,RENT,2,0
APP0022406,34,28857,2,6048,medical,0.14,5,3,53.9,RENT,1,0
APP0022407,23,44383,1,16163,medical,0.127,1,5,19.2,RENT,3,1
APP0022408,37,118982,16,237964,debt_consolidation,0.619,15,8,35.8,OWN,1,0
APP0022409,21,37668,2,15275,home_improvement,0.131,2,5,34.5,RENT,1,0
APP0022410,44,141720,22,20734,medical,0.175,7,4,45.3,MORTGAGE,0,0
APP0022411,43,134412,2,96315,debt_consolidation,0.183,0,2,49.9,MORTGAGE,0,0
APP0022412,36,46451,0,14108,medical,0.11,8,7,38.3,MORTGAGE,1,0
APP0022413,29,67951,2,20077,home_improvement,0.242,7,8,20.5,RENT,0,0
APP0022414,32,36642,3,10859,car,0.155,1,3,14.7,MORTGAGE,3,0
APP0022415,41,84132,2,41956,other,0.184,19,9,46.4,MORTGAGE,0,0
APP0022416,55,82649,13,7299,medical,0.159,4,2,31.9,MORTGAGE,1,0
APP0022417,34,52364,13,23900,medical,0.257,1,1,14.6,OWN,0,0
APP0022418,35,45956,2,18435,vacation,0.133,12,1,49.0,RENT,3,1
APP0022419,36,43999,15,22448,medical,0.387,11,9,25.9,RENT,3,0
APP0022420,46,33683,10,11301,debt_consolidation,0.22,12,4,13.1,RENT,0,0
APP0022421,28,57443,2,7492,medical,0.259,7,4,27.4,RENT,2,0
APP0022422,34,54825,0,24603,debt_consolidation,0.114,9,5,38.6,RENT,1,0
APP0022423,62,90257,12,9753,medical,0.067,13,11,42.2,OWN,0,0
APP0022424,32,51808,9,13630,major_purchase,0.183,6,2,40.8,MORTGAGE,1,0
APP0022425,57,55953,31,17449,vacation,0.213,1,5,21.9,OWN,2,0
APP0022426,55,108763,20,16903,wedding,0.177,4,1,50.6,MORTGAGE,1,0
APP0022427,62,46165,28,10932,medical,0.253,41,16,6.9,RENT,0,0
APP0022428,23,105749,3,26879,debt_consolidation,0.106,2,2,23.1,RENT,1,0
APP0022429,39,85472,3,30990,major_purchase,0.099,7,3,12.5,MORTGAGE,0,0
APP0022430,42,65196,1,36832,wedding,0.376,19,14,31.9,MORTGAGE,0,0
APP0022431,50,23369,5,5684,vacation,0.306,7,6,53.1,RENT,0,0
APP0022432,57,56059,31,6412,major_purchase,0.05,15,3,23.0,MORTGAGE,0,0
APP0022433,28,80574,7,28497,debt_consolidation,0.186,8,3,24.1,RENT,0,0
APP0022434,45,56537,7,6644,major_purchase,0.303,24,12,16.1,MORTGAGE,1,0
APP0022435,41,52091,11,55604,debt_consolidation,0.43,3,5,44.6,RENT,0,1
APP0022436,22,54190,3,17062,medical,0.369,2,2,26.6,MORTGAGE,0,1
APP0022437,44,121319,13,21192,debt_consolidation,0.094,17,13,10.4,MORTGAGE,0,0
APP0022438,25,23504,5,4118,car,0.098,4,4,46.9,RENT,0,0
APP0022439,30,29884,4,8988,other,0.254,4,3,23.0,RENT,0,1
APP0022440,60,58890,0,16119,car,0.21,40,14,21.6,MORTGAGE,0,1
APP0022441,38,82641,0,24565,wedding,0.204,9,6,20.4,RENT,2,0
APP0022442,23,35164,1,11932,medical,0.276,4,3,27.2,RENT,1,0
APP0022443,48,24303,20,12047,car,0.29,24,5,28.6,RENT,1,1
APP0022444,26,42815,0,35942,major_purchase,0.231,1,4,12.4,RENT,3,0
APP0022445,33,47410,14,14187,major_purchase,0.144,13,9,76.0,MORTGAGE,2,1
APP0022446,36,58922,10,11229,medical,0.178,6,5,34.4,MORTGAGE,0,0
APP0022447,53,45849,5,4703,debt_consolidation,0.129,23,6,4.3,RENT,0,0
APP0022448,21,35874,0,9608,vacation,0.132,0,4,51.8,OWN,4,1
APP0022449,24,52987,4,24094,home_improvement,0.343,0,4,11.8,MORTGAGE,0,0
APP0022450,46,26471,17,7759,debt_consolidation,0.285,27,11,57.7,MORTGAGE,2,1
APP0022451,39,84920,0,93472,other,0.361,17,6,21.1,OWN,0,0
APP0022452,32,26577,2,17380,home_improvement,0.287,5,4,22.2,RENT,1,0
APP0022453,24,40485,5,12603,medical,0.117,3,5,17.4,MORTGAGE,0,0
APP0022454,33,129435,1,52885,other,0.238,2,4,30.2,MORTGAGE,0,0
APP0022455,28,143057,3,24691,medical,0.078,1,1,21.9,MORTGAGE,0,0
APP0022456,42,50874,21,23526,major_purchase,0.111,6,3,15.1,MORTGAGE,0,0
APP0022457,43,75992,15,39061,debt_consolidation,0.166,1,5,12.9,MORTGAGE,0,1
APP0022458,48,32306,21,9316,other,0.124,0,3,4.9,MORTGAGE,3,1
APP0022459,21,88434,1,35029,vacation,0.239,0,3,30.7,MORTGAGE,1,1
APP0022460,51,46884,28,6007,home_improvement,0.218,10,7,13.1,MORTGAGE,0,0
APP0022461,21,64424,0,13552,home_improvement,0.179,1,1,12.4,RENT,2,0
APP0022462,21,54764,1,20258,major_purchase,0.273,2,2,36.8,RENT,0,0
APP0022463,41,29446,18,3442,home_improvement,0.215,15,4,22.1,MORTGAGE,1,0
APP0022464,27,58608,6,29984,other,0.177,7,6,9.3,RENT,0,0
APP0022465,32,64524,9,20947,home_improvement,0.182,3,3,28.6,RENT,0,0
APP0022466,26,144625,6,19132,medical,0.343,0,3,33.8,OWN,0,0
APP0022467,57,43461,2,9079,home_improvement,0.248,7,7,6.6,RENT,2,0
APP0022468,35,41420,16,12552,car,0.307,16,12,15.1,MORTGAGE,1,1
APP0022469,33,28010,13,15007,vacation,0.16,9,6,59.6,MORTGAGE,1,0
APP0022470,37,33824,4,11325,wedding,0.241,11,4,21.5,RENT,0,1
APP0022471,28,52464,2,12452,debt_consolidation,0.214,6,3,22.8,MORTGAGE,0,0
APP0022472,48,30420,3,15365,vacation,0.167,23,13,27.5,RENT,3,0
APP0022473,24,67388,0,19297,car,0.202,2,4,34.9,RENT,0,0
APP0022474,35,184742,3,33051,car,0.125,13,5,35.9,MORTGAGE,1,0
APP0022475,21,40215,0,24446,wedding,0.49,0,4,13.0,RENT,3,1
APP0022476,28,91350,4,28591,other,0.188,8,8,1.9,MORTGAGE,0,0
APP0022477,27,112446,7,132189,car,0.345,8,5,45.5,RENT,1,1
APP0022478,25,80872,2,30297,debt_consolidation,0.19,2,4,19.0,RENT,2,0
APP0022479,42,66873,16,26585,car,0.225,6,8,25.9,OWN,0,0
APP0022480,41,87962,19,30053,other,0.152,20,11,24.6,MORTGAGE,1,0
APP0022481,32,39714,10,18694,car,0.343,1,4,21.1,RENT,0,0
APP0022482,50,36269,17,5366,medical,0.123,24,14,46.7,MORTGAGE,2,1
APP0022483,54,76788,8,34441,wedding,0.167,6,10,59.9,OWN,0,0
APP0022484,21,35476,2,12266,vacation,0.311,1,1,30.4,RENT,1,0
APP0022485,28,44390,4,17811,home_improvement,0.18,5,6,6.1,RENT,1,1
APP0022486,42,69473,12,33261,vacation,0.432,10,10,17.1,MORTGAGE,0,0
APP0022487,68,41258,15,24472,vacation,0.213,35,18,66.8,MORTGAGE,2,1
APP0022488,21,31446,1,24713,wedding,0.372,1,2,23.2,RENT,1,1
APP0022489,29,33814,5,8905,major_purchase,0.25,6,7,11.8,RENT,1,1
APP0022490,21,28107,0,9870,major_purchase,0.273,2,2,18.8,OWN,0,1
APP0022491,27,32266,3,11977,vacation,0.205,7,5,46.0,RENT,2,0
APP0022492,29,29429,2,14588,debt_consolidation,0.146,3,4,12.2,OWN,0,0
APP0022493,24,71643,0,26170,car,0.197,4,2,15.6,RENT,1,1
APP0022494,30,44086,0,10925,wedding,0.382,3,5,45.1,RENT,0,1
APP0022495,33,30495,13,4629,car,0.165,7,6,20.0,RENT,0,1
APP0022496,21,111857,2,23160,wedding,0.14,2,6,59.6,RENT,0,0
APP0022497,35,61563,15,27083,wedding,0.307,11,3,20.1,MORTGAGE,0,0
APP0022498,68,36625,28,7466,car,0.263,26,11,43.9,MORTGAGE,0,0
APP0022499,44,53633,19,12252,debt_consolidation,0.153,14,5,31.5,OWN,0,0
APP0022500,28,93290,6,17277,car,0.12,6,7,47.0,RENT,0,0
APP0022501,24,76500,3,22993,wedding,0.2,2,4,29.1,RENT,2,1
APP0022502,51,57907,18,22741,car,0.132,21,14,3.8,RENT,0,0
APP0022503,43,82183,19,12537,home_improvement,0.147,18,8,7.9,RENT,0,0
APP0022504,49,60931,30,29251,car,0.13,13,8,11.6,RENT,0,0
APP0022505,24,52124,4,9605,wedding,0.093,5,3,10.2,RENT,1,0
APP0022506,35,47648,4,4613,major_purchase,0.291,4,2,17.5,MORTGAGE,0,1
APP0022507,33,66558,1,19472,major_purchase,0.444,11,4,40.6,MORTGAGE,2,0
APP0022508,27,43288,5,12324,home_improvement,0.276,8,4,48.2,RENT,0,0
APP0022509,34,68755,10,25346,other,0.152,9,2,26.1,MORTGAGE,0,0
APP0022510,51,57723,22,9242,wedding,0.171,30,10,25.8,RENT,0,0
APP0022511,23,32307,3,7967,wedding,0.214,4,5,15.8,RENT,1,1
APP0022512,23,123185,4,26740,major_purchase,0.228,0,3,18.7,RENT,2,1
APP0022513,66,54195,19,15181,home_improvement,0.073,23,9,21.8,MORTGAGE,2,0
APP0022514,40,62865,13,16407,debt_consolidation,0.178,16,7,46.2,MORTGAGE,0,0
APP0022515,38,20000,14,3346,wedding,0.225,15,14,48.3,RENT,1,0
APP0022516,43,134396,17,56982,home_improvement,0.323,2,3,23.3,OWN,0,0
APP0022517,36,74900,12,23115,wedding,0.331,7,2,45.4,RENT,0,0
APP0022518,43,123611,15,45291,debt_consolidation,0.159,0,3,15.3,MORTGAGE,0,0
APP0022519,21,151199,0,146415,medical,0.431,0,2,26.9,MORTGAGE,0,0
APP0022520,21,23678,1,2260,car,0.076,0,1,6.2,RENT,4,0
APP0022521,37,39807,10,17569,wedding,0.246,10,5,41.1,RENT,0,0
APP0022522,21,72545,1,16929,vacation,0.229,0,4,0.8,OWN,2,1
APP0022523,38,34810,7,7247,car,0.221,15,6,26.1,RENT,0,1
APP0022524,51,39759,7,12152,medical,0.261,22,12,26.4,RENT,1,0
APP0022525,26,38585,5,6791,vacation,0.287,2,3,22.7,RENT,0,1
APP0022526,36,46708,6,16521,other,0.216,10,2,42.4,MORTGAGE,0,0
APP0022527,57,94236,6,27437,wedding,0.26,16,12,9.6,OWN,0,0
APP0022528,45,132217,19,38895,wedding,0.196,5,7,43.4,MORTGAGE,0,0
APP0022529,38,27234,12,6973,home_improvement,0.192,13,6,17.8,RENT,1,1
APP0022530,32,72898,13,26679,home_improvement,0.124,8,5,9.6,MORTGAGE,2,0
APP0022531,44,20982,17,5099,debt_consolidation,0.199,15,7,21.7,RENT,2,0
APP0022532,31,46689,4,9294,other,0.14,12,7,27.7,MORTGAGE,0,0
APP0022533,30,71174,6,10015,vacation,0.155,6,5,22.6,OWN,0,0
APP0022534,45,44337,16,6189,major_purchase,0.262,1,5,30.9,RENT,0,1
APP0022535,32,54861,1,25053,home_improvement,0.286,13,6,32.4,RENT,1,0
APP0022536,39,110426,4,20392,home_improvement,0.294,10,9,25.4,MORTGAGE,0,0
APP0022537,34,79223,7,20563,car,0.174,2,2,18.6,MORTGAGE,0,0
APP0022538,56,85088,15,20360,medical,0.281,4,5,18.1,RENT,0,0
APP0022539,52,40416,27,12872,car,0.181,30,8,33.9,RENT,0,0
APP0022540,35,59811,10,11918,wedding,0.163,5,5,36.7,RENT,0,0
APP0022541,39,48350,13,23943,major_purchase,0.305,5,7,12.1,MORTGAGE,0,0
APP0022542,42,41553,16,19270,major_purchase,0.353,14,6,44.5,MORTGAGE,0,0
APP0022543,27,35730,7,12314,medical,0.173,1,4,10.5,RENT,2,0
APP0022544,28,82280,2,39471,vacation,0.194,6,5,6.2,MORTGAGE,0,0
APP0022545,36,44620,12,8740,home_improvement,0.085,0,4,48.9,RENT,2,0
APP0022546,48,83331,24,18629,debt_consolidation,0.057,2,3,22.1,MORTGAGE,0,0
APP0022547,39,37477,4,11168,other,0.137,1,2,19.2,MORTGAGE,1,0
APP0022548,41,85054,14,44681,vacation,0.299,0,5,9.3,RENT,1,0
APP0022549,29,61071,10,49451,debt_consolidation,0.306,6,3,8.3,RENT,0,0
APP0022550,25,119873,2,27920,car,0.093,1,1,48.0,RENT,0,0
APP0022551,24,26770,2,12080,medical,0.313,0,4,11.6,MORTGAGE,0,1
APP0022552,41,39156,18,10551,other,0.216,16,11,57.1,RENT,0,0
APP0022553,24,70480,2,32159,vacation,0.138,0,3,21.1,RENT,1,1
APP0022554,34,48691,12,16237,major_purchase,0.192,8,7,22.8,MORTGAGE,0,0
APP0022555,42,73855,16,41664,home_improvement,0.268,1,3,15.3,MORTGAGE,0,0
APP0022556,51,141457,20,14935,medical,0.34,1,1,25.3,OWN,0,0
APP0022557,49,56425,13,15954,car,0.241,8,9,34.7,MORTGAGE,0,0
APP0022558,51,93672,20,17735,medical,0.202,24,15,17.4,MORTGAGE,0,0
APP0022559,57,28422,1,21097,debt_consolidation,0.344,38,13,43.4,RENT,1,1
APP0022560,36,23161,8,29872,other,0.292,0,5,9.2,RENT,3,1
APP0022561,42,83212,9,12865,home_improvement,0.195,13,9,18.1,OWN,0,0
APP0022562,36,22234,13,13532,debt_consolidation,0.383,8,1,32.0,RENT,1,1
APP0022563,29,101491,9,55218,major_purchase,0.283,3,4,10.8,RENT,0,0
APP0022564,34,27513,8,15801,car,0.282,11,7,47.7,RENT,0,0
APP0022565,34,20187,13,2628,major_purchase,0.217,13,4,4.3,RENT,2,0
APP0022566,38,96629,15,42791,wedding,0.207,5,1,16.2,MORTGAGE,0,0
APP0022567,21,74749,0,34037,home_improvement,0.166,1,1,19.3,MORTGAGE,0,1
APP0022568,21,35968,2,16524,home_improvement,0.284,2,3,35.1,RENT,1,0
APP0022569,50,40965,6,11570,vacation,0.459,11,7,48.5,MORTGAGE,1,1
APP0022570,27,41096,6,4543,medical,0.161,7,7,28.8,RENT,2,0
APP0022571,44,58835,11,38341,debt_consolidation,0.285,14,4,23.4,MORTGAGE,0,0
APP0022572,44,69728,22,16597,medical,0.202,5,4,43.4,OWN,0,0
APP0022573,51,98513,3,45962,wedding,0.262,6,8,26.8,MORTGAGE,1,0
APP0022574,21,68679,0,28315,other,0.221,2,4,11.5,RENT,1,1
APP0022575,40,62892,7,16515,other,0.108,21,8,39.2,MORTGAGE,0,0
APP0022576,24,27676,2,8905,home_improvement,0.131,0,1,46.8,RENT,1,0
APP0022577,56,124421,4,45599,major_purchase,0.326,21,11,7.6,MORTGAGE,0,0
APP0022578,42,64794,1,25250,medical,0.228,11,6,28.1,MORTGAGE,0,0
APP0022579,51,47253,21,12239,vacation,0.185,0,3,26.8,OWN,1,0
APP0022580,23,142831,2,59116,car,0.108,0,3,23.3,MORTGAGE,1,0
APP0022581,35,35015,14,4053,home_improvement,0.193,4,2,25.9,RENT,0,0
APP0022582,43,83550,17,32969,other,0.204,8,3,29.6,MORTGAGE,1,0
APP0022583,51,82143,27,24043,vacation,0.138,25,10,20.6,MORTGAGE,0,0
APP0022584,32,31547,7,24493,medical,0.225,7,5,9.6,MORTGAGE,0,0
APP0022585,38,56451,13,48409,home_improvement,0.357,14,15,67.6,MORTGAGE,0,0
APP0022586,53,22106,12,6017,medical,0.171,1,1,14.7,MORTGAGE,1,1
APP0022587,35,58737,13,12125,car,0.117,5,5,6.2,MORTGAGE,0,0
APP0022588,28,76755,0,19704,other,0.256,2,2,49.8,MORTGAGE,0,0
APP0022589,46,87625,12,11714,debt_consolidation,0.141,15,9,15.0,MORTGAGE,0,0
APP0022590,37,33434,9,12130,major_purchase,0.138,12,10,29.5,MORTGAGE,0,0
APP0022591,25,58373,2,8505,vacation,0.132,2,3,27.1,RENT,0,0
APP0022592,73,50971,3,8895,major_purchase,0.333,42,19,37.2,OWN,0,0
APP0022593,30,23671,2,7470,vacation,0.127,0,1,19.5,RENT,0,1
APP0022594,21,49032,2,8823,medical,0.246,0,4,35.3,MORTGAGE,2,1
APP0022595,49,54974,27,23937,vacation,0.206,5,4,4.7,OWN,0,0
APP0022596,25,20000,3,8128,wedding,0.262,0,1,30.1,RENT,1,1
APP0022597,43,79478,23,12947,car,0.169,14,5,30.3,OWN,0,0
APP0022598,42,85615,17,10241,medical,0.034,9,6,33.9,RENT,0,0
APP0022599,47,82660,18,53702,wedding,0.34,15,9,34.0,OWN,0,0
APP0022600,34,36807,3,11833,vacation,0.24,13,10,14.6,MORTGAGE,0,0
APP0022601,46,140353,24,95700,medical,0.251,26,8,44.7,MORTGAGE,1,0
APP0022602,58,45756,23,9986,home_improvement,0.163,1,5,29.1,OWN,0,0
APP0022603,30,46122,10,14472,wedding,0.123,2,2,18.2,RENT,0,0
APP0022604,35,35264,15,15943,wedding,0.196,9,3,26.5,RENT,0,1
APP0022605,37,66854,3,12483,major_purchase,0.102,5,5,44.4,RENT,0,0
APP0022606,21,62034,1,37644,vacation,0.146,0,2,23.3,RENT,1,0
APP0022607,44,107963,2,41108,major_purchase,0.236,16,10,14.9,OWN,0,0
APP0022608,28,35829,6,7715,debt_consolidation,0.087,6,4,44.5,RENT,3,0
APP0022609,31,100116,2,20936,vacation,0.083,0,2,15.4,MORTGAGE,0,0
APP0022610,47,98937,14,21521,debt_consolidation,0.138,20,6,29.6,OWN,0,0
APP0022611,34,27272,13,5125,major_purchase,0.129,10,8,42.4,MORTGAGE,0,0
APP0022612,40,93638,15,15552,debt_consolidation,0.271,5,4,28.0,OWN,0,1
APP0022613,29,86921,5,28434,vacation,0.188,3,1,43.7,RENT,0,1
APP0022614,40,139048,9,17651,home_improvement,0.154,21,7,36.6,MORTGAGE,1,0
APP0022615,46,65296,5,11441,home_improvement,0.195,18,11,49.4,OWN,0,0
APP0022616,29,58951,0,47522,debt_consolidation,0.399,3,5,0.3,OWN,0,0
APP0022617,26,74341,0,9436,debt_consolidation,0.139,5,5,41.3,RENT,1,1
APP0022618,58,358216,39,70140,wedding,0.175,18,15,24.6,MORTGAGE,0,0
APP0022619,32,41419,10,14102,medical,0.123,8,9,15.8,OWN,0,0
APP0022620,21,42673,0,12619,medical,0.133,0,5,32.4,MORTGAGE,1,1
APP0022621,41,60187,7,30393,vacation,0.145,17,10,20.6,MORTGAGE,0,0
APP0022622,59,85426,38,30826,wedding,0.32,4,6,43.8,RENT,0,0
APP0022623,38,104674,0,26635,medical,0.245,9,3,12.6,MORTGAGE,0,0
APP0022624,32,39582,7,16350,home_improvement,0.181,10,12,41.2,RENT,0,0
APP0022625,48,68383,16,25310,debt_consolidation,0.28,24,10,34.7,OWN,0,0
APP0022626,45,110161,21,47053,wedding,0.175,2,6,16.2,MORTGAGE,0,0
APP0022627,21,71465,2,17467,home_improvement,0.169,0,1,31.6,MORTGAGE,0,1
APP0022628,42,48477,12,21170,car,0.165,10,7,54.5,OWN,1,0
APP0022629,55,57078,14,18930,car,0.321,19,8,60.9,RENT,0,0
APP0022630,55,76741,13,81924,debt_consolidation,0.283,20,6,27.8,MORTGAGE,0,0
APP0022631,25,84967,2,19534,home_improvement,0.254,5,8,23.4,OWN,0,0
APP0022632,37,57004,1,19972,vacation,0.42,4,4,5.2,RENT,0,0
APP0022633,47,40359,21,18127,other,0.127,7,8,16.2,MORTGAGE,0,0
APP0022634,54,73233,30,46486,car,0.285,6,3,30.3,MORTGAGE,0,0
APP0022635,37,148845,14,31243,wedding,0.157,0,5,39.2,MORTGAGE,1,0
APP0022636,61,45538,34,11794,wedding,0.211,4,3,25.0,MORTGAGE,0,0
APP0022637,40,61431,14,18274,other,0.281,13,10,17.0,RENT,0,1
APP0022638,54,64488,4,25991,debt_consolidation,0.302,24,13,24.7,MORTGAGE,0,0
APP0022639,41,54656,10,9217,other,0.089,0,5,19.3,OWN,0,0
APP0022640,37,28948,15,11407,car,0.374,11,6,32.1,OWN,0,0
APP0022641,65,40142,13,13497,wedding,0.156,22,8,48.7,OWN,0,0
APP0022642,55,49886,30,8769,debt_consolidation,0.145,32,13,34.2,MORTGAGE,0,0
APP0022643,34,59963,6,14231,medical,0.12,7,5,51.7,MORTGAGE,0,1
APP0022644,31,33779,4,6467,major_purchase,0.225,3,2,20.0,MORTGAGE,2,0
APP0022645,27,108163,7,22288,car,0.143,6,7,39.5,MORTGAGE,0,0
APP0022646,48,35055,4,4164,major_purchase,0.053,12,8,49.3,RENT,0,0
APP0022647,45,56716,9,15932,car,0.101,7,1,9.6,MORTGAGE,0,0
APP0022648,32,20799,7,5324,wedding,0.325,2,2,58.2,RENT,1,1
APP0022649,21,59186,1,18264,wedding,0.105,1,4,20.8,RENT,0,0
APP0022650,53,49824,8,10828,major_purchase,0.109,2,7,46.9,MORTGAGE,0,0
APP0022651,38,36708,2,18364,vacation,0.247,2,3,42.2,RENT,1,0
APP0022652,54,65794,3,12936,other,0.148,1,4,36.2,MORTGAGE,1,0
APP0022653,54,48260,11,10044,debt_consolidation,0.164,1,2,15.0,OWN,0,0
APP0022654,46,111388,27,24450,car,0.329,16,7,50.3,MORTGAGE,0,0
APP0022655,32,74261,6,15435,car,0.09,7,7,27.5,OWN,0,0
APP0022656,21,74341,0,29467,debt_consolidation,0.348,1,5,26.1,RENT,3,0
APP0022657,28,66544,6,32697,other,0.307,3,4,20.5,RENT,1,0
APP0022658,22,55054,2,20959,medical,0.407,0,4,19.8,RENT,3,0
APP0022659,32,80172,5,32372,major_purchase,0.34,0,1,22.4,MORTGAGE,0,0
APP0022660,42,57731,4,11757,wedding,0.216,17,8,58.1,RENT,0,0
APP0022661,48,63613,19,20454,vacation,0.303,16,10,31.0,OWN,0,0
APP0022662,53,202887,29,61408,other,0.167,17,8,8.3,OWN,0,0
APP0022663,34,80135,2,20847,home_improvement,0.298,13,6,38.9,MORTGAGE,1,1
APP0022664,49,100363,5,26187,wedding,0.204,8,2,41.7,MORTGAGE,0,0
APP0022665,29,30673,10,4422,car,0.165,3,5,13.6,RENT,0,0
APP0022666,55,62760,28,7345,major_purchase,0.139,5,7,12.1,OWN,0,0
APP0022667,46,51326,4,18164,major_purchase,0.082,13,4,16.1,MORTGAGE,0,0
APP0022668,60,87554,3,36154,medical,0.197,2,6,38.2,MORTGAGE,0,1
APP0022669,31,52787,11,13666,car,0.249,9,5,28.3,MORTGAGE,0,0
APP0022670,34,41249,3,16675,medical,0.126,14,11,40.8,OWN,1,0
APP0022671,48,201687,12,150069,debt_consolidation,0.338,5,7,4.0,RENT,1,0
APP0022672,40,110239,1,28587,car,0.157,19,14,49.6,RENT,0,0
APP0022673,44,65368,2,19524,vacation,0.19,23,5,6.2,RENT,0,0
APP0022674,25,60866,1,32146,wedding,0.171,0,5,28.8,RENT,0,0
APP0022675,41,77062,17,3995,car,0.105,22,7,16.5,RENT,1,0
APP0022676,36,33232,11,9247,other,0.158,14,6,26.2,RENT,0,0
APP0022677,37,178377,5,55667,wedding,0.326,9,4,17.5,MORTGAGE,0,0
APP0022678,29,33551,5,8166,major_purchase,0.139,4,4,51.7,RENT,1,0
APP0022679,59,47910,14,19179,vacation,0.378,33,9,8.8,RENT,0,0
APP0022680,57,48127,0,11600,vacation,0.215,4,7,22.1,MORTGAGE,2,0
APP0022681,45,77329,9,44172,vacation,0.326,12,7,9.4,MORTGAGE,0,0
APP0022682,38,66054,13,34844,car,0.298,6,6,12.4,RENT,0,0
APP0022683,27,43666,7,7551,car,0.068,4,5,45.0,RENT,0,0
APP0022684,47,56810,6,33270,car,0.149,12,5,20.1,MORTGAGE,0,0
APP0022685,55,20711,13,6283,home_improvement,0.097,9,7,36.6,RENT,2,1
APP0022686,43,88882,2,22314,car,0.119,8,3,39.3,MORTGAGE,1,0
APP0022687,40,92733,20,41259,other,0.339,20,11,38.0,RENT,0,0
APP0022688,47,54114,0,9834,debt_consolidation,0.18,5,3,28.1,RENT,0,0
APP0022689,34,142792,7,40682,other,0.182,6,5,49.6,MORTGAGE,1,0
APP0022690,46,51777,18,20198,medical,0.322,26,19,62.1,RENT,2,0
APP0022691,34,29125,3,5837,medical,0.207,2,8,10.3,RENT,0,1
APP0022692,26,74198,2,18196,car,0.101,5,12,31.2,RENT,0,0
APP0022693,31,51948,11,8539,vacation,0.113,4,8,22.8,RENT,1,0
APP0022694,21,44117,2,12898,car,0.139,1,3,19.2,MORTGAGE,0,1
APP0022695,52,65372,10,10419,wedding,0.064,17,5,25.4,OWN,0,0
APP0022696,45,60082,26,4248,major_purchase,0.382,9,9,15.6,OWN,0,0
APP0022697,33,34921,0,5792,medical,0.213,0,1,23.3,MORTGAGE,0,1
APP0022698,33,42198,8,8119,medical,0.195,4,4,13.5,RENT,0,0
APP0022699,49,66042,10,7780,debt_consolidation,0.141,8,3,34.5,OWN,0,0
APP0022700,42,43239,22,14812,debt_consolidation,0.162,10,4,16.4,RENT,0,1
APP0022701,41,36915,7,20051,home_improvement,0.294,13,3,19.6,RENT,0,0
APP0022702,33,53178,10,28688,other,0.27,11,3,57.8,RENT,0,0
APP0022703,51,45238,19,7603,major_purchase,0.104,29,10,53.3,RENT,0,0
APP0022704,54,22093,19,5832,vacation,0.133,19,7,35.5,RENT,1,0
APP0022705,34,73920,2,23369,medical,0.339,13,9,19.8,MORTGAGE,0,0
APP0022706,46,42890,25,70308,debt_consolidation,0.367,25,17,15.5,RENT,0,1
