application_id,age,income,employment_length,loan_amount,loan_purpose,debt_to_income,credit_history_length,num_credit_lines,utilization_rate,home_ownership,num_delinquencies,default
APP0019591,43,20862,23,12216,home_improvement,0.177,19,8,24.6,RENT,0,0
APP0019592,42,43012,17,4014,car,0.111,11,6,22.7,OWN,0,0
APP0019593,23,103704,0,32614,car,0.17,3,3,27.6,MORTGAGE,0,0
APP0019594,75,34680,28,6774,wedding,0.242,15,6,19.8,OWN,0,0
APP0019595,53,46601,18,11464,debt_consolidation,0.304,15,10,29.1,MORTGAGE,0,0
APP0019596,36,52462,1,15554,other,0.131,14,4,33.0,MORTGAGE,0,0
APP0019597,39,151853,12,110172,debt_consolidation,0.318,5,3,20.0,MORTGAGE,1,0
APP0019598,38,74016,2,18870,debt_consolidation,0.201,19,9,3.2,RENT,0,0
APP0019599,49,130991,17,42624,other,0.283,0,2,54.0,OWN,0,0
APP0019600,37,50681,0,12751,wedding,0.461,8,2,19.7,OWN,0,1
APP0019601,23,58244,0,3974,vacation,0.13,2,3,7.9,OWN,0,0
APP0019602,30,21165,0,10033,other,0.203,9,9,35.6,RENT,2,1
APP0019603,33,23789,11,15991,major_purchase,0.217,2,1,29.5,RENT,1,0
APP0019604,21,47494,0,7267,medical,0.064,1,5,29.1,MORTGAGE,3,0
APP0019605,30,30228,2,1894,car,0.235,1,3,30.3,RENT,0,1
APP0019606,52,127430,21,82102,major_purchase,0.353,27,13,9.6,OWN,1,0
APP0019607,29,84493,1,29479,wedding,0.252,2,7,28.3,MORTGAGE,0,0
APP0019608,50,52014,28,10605,other,0.264,26,6,53.1,RENT,0,0
APP0019609,36,49863,2,14902,other,0.227,7,5,12.6,MORTGAGE,0,1
APP0019610,45,32137,23,11909,major_purchase,0.213,4,7,36.1,RENT,0,0
APP0019611,21,34682,0,5977,car,0.185,2,2,46.2,RENT,0,0
APP0019612,53,38290,32,18161,debt_consolidation,0.264,34,14,10.5,RENT,0,0
APP0019613,33,64253,3,9007,car,0.088,9,8,14.3,OWN,0,0
APP0019614,28,20482,8,6008,vacation,0.199,4,10,19.2,OWN,2,0
APP0019615,52,68934,23,31633,home_improvement,0.246,8,6,12.7,MORTGAGE,0,1
APP0019616,51,62841,31,18704,other,0.176,5,9,27.5,OWN,1,1
APP0019617,30,120328,7,74221,vacation,0.311,2,5,67.7,MORTGAGE,0,0
APP0019618,33,30944,11,7410,debt_consolidation,0.176,1,3,9.4,OWN,0,0
APP0019619,37,49082,9,4636,major_purchase,0.078,17,12,63.2,MORTGAGE,0,0
APP0019620,28,40280,4,21992,vacation,0.28,8,2,32.6,RENT,2,1
APP0019621,57,58973,4,18446,debt_consolidation,0.166,7,4,41.3,RENT,0,0
APP0019622,43,34537,5,14415,vacation,0.232,23,7,23.6,OWN,1,0
APP0019623,55,32003,14,15635,car,0.254,23,5,31.3,MORTGAGE,0,1
APP0019624,35,78575,13,21763,other,0.151,6,5,21.7,MORTGAGE,2,0
APP0019625,37,51826,10,3625,other,0.112,5,2,27.3,RENT,0,0
APP0019626,54,175611,15,58094,vacation,0.353,16,12,6.9,MORTGAGE,0,0
APP0019627,33,56633,0,12709,wedding,0.261,11,8,20.7,OWN,1,1
APP0019628,36,59318,1,7688,home_improvement,0.202,9,5,25.0,MORTGAGE,0,0
APP0019629,42,53078,15,21304,home_improvement,0.135,1,2,28.8,RENT,0,0
APP0019630,27,43841,7,8072,home_improvement,0.115,2,6,27.7,MORTGAGE,0,0
APP0019631,31,52972,0,21478,vacation,0.316,3,5,14.9,RENT,0,1
APP0019632,60,46152,13,16215,medical,0.211,1,5,10.1,RENT,0,0
APP0019633,29,49156,9,27883,vacation,0.148,7,3,7.0,RENT,0,0
APP0019634,45,52554,25,26194,medical,0.221,10,10,31.5,OWN,0,0
APP0019635,43,20000,10,3969,major_purchase,0.207,9,2,43.0,RENT,0,1
APP0019636,55,68163,24,15816,debt_consolidation,0.263,3,5,19.7,MORTGAGE,0,0
APP0019637,47,123956,15,26921,home_improvement,0.056,0,2,56.6,RENT,0,0
APP0019638,32,34042,1,12578,other,0.131,4,5,21.3,RENT,2,0
APP0019639,30,32019,1,9225,medical,0.305,6,4,21.5,OWN,0,0
APP0019640,25,57966,2,18403,wedding,0.315,4,3,5.3,MORTGAGE,2,0
APP0019641,21,73484,1,6675,major_purchase,0.151,2,6,40.0,MORTGAGE,1,0
APP0019642,38,51943,3,34273,debt_consolidation,0.294,8,6,17.4,MORTGAGE,0,0
APP0019643,26,26743,4,4124,car,0.246,5,6,51.3,MORTGAGE,2,0
APP0019644,53,108613,25,45101,major_purchase,0.158,32,17,51.3,RENT,1,0
APP0019645,46,74885,21,31338,other,0.127,6,3,35.3,OWN,0,0
APP0019646,21,26090,2,18091,home_improvement,0.332,1,4,16.6,OWN,0,0
APP0019647,27,57690,0,11496,wedding,0.324,0,2,12.8,MORTGAGE,0,0
APP0019648,22,119429,1,33285,home_improvement,0.116,2,2,18.7,RENT,2,0
APP0019649,31,46744,11,24184,other,0.146,5,5,30.9,RENT,2,0
APP0019650,35,83788,11,20088,medical,0.172,7,7,29.6,RENT,0,0
APP0019651,37,127311,14,43898,major_purchase,0.207,11,6,33.7,RENT,0,0
APP0019652,28,24127,7,7035,other,0.097,1,4,36.5,OWN,0,0
APP0019653,44,109965,16,37938,major_purchase,0.147,25,9,32.1,OWN,0,0
APP0019654,21,31020,1,26898,wedding,0.216,1,3,25.6,MORTGAGE,0,1
APP0019655,53,75286,4,26325,vacation,0.149,5,4,59.2,RENT,0,0
APP0019656,40,44540,2,13858,home_improvement,0.127,19,9,20.1,MORTGAGE,0,0
APP0019657,31,24690,3,11411,major_purchase,0.234,12,4,32.3,OWN,0,0
APP0019658,49,24904,17,6021,medical,0.093,5,5,22.7,MORTGAGE,3,1
APP0019659,44,89308,0,49941,wedding,0.353,2,2,25.1,MORTGAGE,0,0
APP0019660,37,37963,11,19597,vacation,0.226,13,6,29.1,OWN,0,0
APP0019661,39,58647,20,18862,major_purchase,0.266,19,10,32.9,OWN,0,0
APP0019662,38,51187,16,13510,medical,0.161,10,1,15.2,MORTGAGE,0,0
APP0019663,27,50543,3,32680,car,0.224,6,1,57.6,RENT,2,0
APP0019664,34,119817,12,114206,wedding,0.208,1,2,29.4,RENT,0,0
APP0019665,22,103002,1,27264,home_improvement,0.251,0,2,11.9,MORTGAGE,1,0
APP0019666,43,37851,22,8324,car,0.107,2,4,6.1,MORTGAGE,0,0
APP0019667,29,25450,9,6043,vacation,0.276,8,3,43.2,RENT,2,0
APP0019668,30,49436,1,5880,vacation,0.079,1,4,6.8,OWN,0,0
APP0019669,21,48469,2,11139,vacation,0.369,1,2,42.9,RENT,1,0
APP0019670,21,67866,2,15837,wedding,0.202,1,3,47.9,RENT,0,0
APP0019671,34,63157,2,24358,major_purchase,0.169,11,11,24.4,OWN,2,0
APP0019672,38,44636,0,9376,home_improvement,0.174,1,2,15.0,RENT,1,0
APP0019673,44,80175,7,19818,vacation,0.083,16,5,11.1,MORTGAGE,0,0
APP0019674,21,89507,1,23166,home_improvement,0.245,1,3,27.3,MORTGAGE,0,0
APP0019675,56,55506,3,31711,medical,0.34,0,5,23.3,MORTGAGE,1,1
APP0019676,29,62317,1,29085,wedding,0.456,9,5,9.7,RENT,3,0
APP0019677,50,62330,30,10052,home_improvement,0.199,11,8,67.5,RENT,0,0
APP0019678,26,25531,0,9870,other,0.289,7,5,57.9,RENT,1,1
APP0019679,40,31673,3,6084,vacation,0.149,16,8,40.9,MORTGAGE,0,1
APP0019680,23,120511,2,23597,medical,0.244,0,4,15.8,MORTGAGE,3,0
APP0019681,52,74378,11,54987,wedding,0.365,15,10,39.0,OWN,0,0
APP0019682,21,33189,2,16294,car,0.267,1,4,24.7,RENT,1,0
APP0019683,40,42815,1,10839,wedding,0.36,8,3,18.9,MORTGAGE,1,0
APP0019684,47,26368,12,8277,other,0.138,2,3,18.6,RENT,0,0
APP0019685,52,51076,29,21755,other,0.224,30,11,29.1,OWN,1,0
APP0019686,33,28666,2,7989,wedding,0.172,7,2,14.4,RENT,1,0
APP0019687,21,148477,2,37407,medical,0.101,1,1,56.2,MORTGAGE,3,1
APP0019688,35,41853,9,25120,medical,0.131,16,11,24.5,MORTGAGE,0,0
APP0019689,63,112056,4,72041,vacation,0.219,15,5,29.3,MORTGAGE,0,0
APP0019690,47,46148,9,8730,other,0.076,21,9,15.6,MORTGAGE,0,0
APP0019691,21,52736,1,22748,other,0.26,2,2,38.0,RENT,1,1
APP0019692,26,35567,2,5828,wedding,0.126,7,6,47.5,RENT,0,0
APP0019693,39,76109,19,41811,wedding,0.183,7,2,38.8,MORTGAGE,0,0
APP0019694,51,65239,26,9959,vacation,0.118,22,8,25.8,OWN,2,0
APP0019695,47,70190,3,10351,other,0.097,2,3,26.9,MORTGAGE,0,0
APP0019696,38,28029,1,9462,debt_consolidation,0.258,0,1,21.9,MORTGAGE,2,1
APP0019697,33,77459,0,9111,medical,0.287,2,2,11.6,RENT,1,0
APP0019698,37,36940,5,26561,vacation,0.227,12,7,8.3,OWN,0,0
APP0019699,37,45892,13,6065,other,0.056,3,2,30.0,MORTGAGE,1,0
APP0019700,60,53441,3,7463,car,0.118,8,4,22.5,OWN,0,0
APP0019701,48,39751,19,21417,medical,0.454,3,4,24.1,MORTGAGE,0,1
APP0019702,28,80035,7,14221,vacation,0.142,5,5,22.7,MORTGAGE,0,0
APP0019703,41,56752,19,10865,major_purchase,0.234,3,5,12.9,RENT,0,0
APP0019704,49,96247,13,85974,medical,0.214,22,10,35.3,OWN,0,0
APP0019705,21,54923,0,20863,vacation,0.456,1,3,25.0,RENT,4,1
APP0019706,32,65173,5,11725,other,0.065,12,6,38.0,RENT,0,0
APP0019707,39,44880,15,17537,other,0.227,10,13,58.0,MORTGAGE,0,0
APP0019708,38,27281,17,3136,other,0.185,14,9,22.9,RENT,0,0
APP0019709,58,73999,0,19136,medical,0.146,35,14,15.2,RENT,2,0
APP0019710,34,67160,12,9142,medical,0.146,13,8,27.1,RENT,0,0
APP0019711,21,36600,2,14008,other,0.183,1,3,14.6,RENT,3,0
APP0019712,21,39569,1,25574,medical,0.235,1,6,21.3,MORTGAGE,0,1
APP0019713,54,112538,21,12780,medical,0.162,20,12,21.3,MORTGAGE,1,0
APP0019714,49,38751,25,19144,wedding,0.315,6,3,5.0,MORTGAGE,1,1
APP0019715,48,75558,8,12050,debt_consolidation,0.266,12,5,20.5,MORTGAGE,0,0
APP0019716,44,56113,3,6209,medical,0.083,5,6,32.7,MORTGAGE,0,0
APP0019717,42,65588,18,9952,car,0.231,23,9,40.1,MORTGAGE,0,0
APP0019718,53,45137,34,24446,medical,0.285,4,8,24.0,MORTGAGE,0,0
APP0019719,29,59411,3,7560,vacation,0.31,2,5,40.6,RENT,0,0
APP0019720,48,71600,18,29282,major_purchase,0.22,20,5,29.2,OWN,0,0
APP0019721,41,48627,13,18348,major_purchase,0.185,20,12,34.2,RENT,0,0
APP0019722,42,42762,1,9210,medical,0.268,15,7,10.5,MORTGAGE,0,0
APP0019723,29,80271,0,26603,wedding,0.418,6,2,49.0,MORTGAGE,1,0
APP0019724,29,42043,2,5898,debt_consolidation,0.129,10,3,18.3,OWN,1,0
APP0019725,52,75887,30,13612,vacation,0.116,33,12,16.3,MORTGAGE,0,0
APP0019726,30,43387,7,17549,car,0.156,4,5,38.3,OWN,0,0
APP0019727,33,56136,11,18041,car,0.209,9,3,4.6,MORTGAGE,0,0
APP0019728,28,32752,3,11518,car,0.201,8,7,6.4,MORTGAGE,0,0
APP0019729,25,55922,0,26698,vacation,0.224,5,3,21.5,RENT,0,1
APP0019730,24,31955,1,9325,wedding,0.161,1,5,58.5,MORTGAGE,4,1
APP0019731,29,41990,10,23396,medical,0.219,1,3,50.1,MORTGAGE,1,0
APP0019732,31,44784,4,18571,medical,0.168,9,4,8.9,MORTGAGE,0,0
APP0019733,49,44034,8,5194,debt_consolidation,0.148,9,9,42.1,MORTGAGE,0,0
APP0019734,40,70839,5,36236,medical,0.22,2,3,15.6,MORTGAGE,0,0
APP0019735,28,37598,0,8088,major_purchase,0.073,6,8,70.8,RENT,0,0
APP0019736,43,36288,18,8968,major_purchase,0.144,2,6,8.9,RENT,0,1
APP0019737,21,30178,1,5685,car,0.294,2,7,63.4,RENT,1,0
APP0019738,37,34201,0,19621,medical,0.148,11,6,26.2,RENT,0,0
APP0019739,48,126812,17,90826,car,0.212,24,6,27.9,MORTGAGE,1,0
APP0019740,25,63991,0,18948,wedding,0.139,1,5,30.8,RENT,0,0
APP0019741,31,45854,0,13695,major_purchase,0.249,0,2,15.5,RENT,2,0
APP0019742,36,25525,1,7199,medical,0.226,9,10,25.8,RENT,1,0
APP0019743,42,93561,3,33490,wedding,0.212,14,6,30.8,MORTGAGE,1,0
APP0019744,21,43342,2,26667,wedding,0.222,1,2,23.5,RENT,2,0
APP0019745,60,92496,3,42464,car,0.298,2,2,41.1,RENT,0,0
APP0019746,42,157049,5,35522,wedding,0.115,5,1,27.4,MORTGAGE,0,0
APP0019747,40,106393,2,12316,major_purchase,0.3,9,8,36.4,OWN,2,0
APP0019748,48,188361,16,14020,other,0.047,19,12,61.8,MORTGAGE,0,0
APP0019749,29,74595,8,13987,home_improvement,0.1,0,4,65.0,MORTGAGE,0,0
APP0019750,38,20000,12,13290,vacation,0.221,6,2,58.2,RENT,1,1
APP0019751,45,64465,17,23435,medical,0.386,2,1,29.6,RENT,0,0
APP0019752,48,52638,17,22114,other,0.255,6,1,56.6,RENT,0,0
APP0019753,21,60425,1,28288,major_purchase,0.161,1,2,10.0,MORTGAGE,1,1
APP0019754,34,41712,3,7015,wedding,0.137,14,9,12.6,MORTGAGE,0,0
APP0019755,33,65423,3,11979,car,0.152,8,7,27.8,OWN,1,1
APP0019756,37,33803,4,7729,medical,0.2,5,5,44.4,MORTGAGE,0,0
APP0019757,42,132213,14,27309,other,0.168,3,6,15.7,RENT,0,1
APP0019758,32,167612,7,39305,major_purchase,0.073,9,5,72.8,OWN,0,0
APP0019759,55,105526,17,63505,medical,0.314,6,5,30.1,MORTGAGE,0,0
APP0019760,55,31468,20,14760,medical,0.243,26,10,40.0,RENT,0,0
APP0019761,21,102711,2,63808,medical,0.185,0,2,29.9,MORTGAGE,1,1
APP0019762,25,57789,4,15937,vacation,0.222,4,4,38.6,RENT,1,0
APP0019763,47,33257,21,9466,debt_consolidation,0.113,22,13,70.0,MORTGAGE,0,0
APP0019764,36,37586,14,11455,vacation,0.141,14,9,13.7,RENT,0,0
APP0019765,42,74657,17,34977,home_improvement,0.175,14,2,5.7,RENT,1,0
APP0019766,21,32836,1,10118,car,0.268,2,4,36.0,RENT,2,0
APP0019767,52,56045,31,10343,medical,0.265,33,16,38.0,RENT,0,0
APP0019768,52,104852,13,37300,home_improvement,0.252,11,5,29.2,MORTGAGE,0,0
APP0019769,37,29906,18,5475,home_improvement,0.053,14,11,20.4,OWN,0,0
APP0019770,49,20000,21,6380,debt_consolidation,0.361,14,10,48.8,OWN,0,1
APP0019771,22,37708,1,8402,wedding,0.177,0,1,48.0,RENT,0,1
APP0019772,21,38439,2,14256,home_improvement,0.176,0,3,29.0,RENT,0,1
APP0019773,34,44168,10,11253,home_improvement,0.21,4,6,14.3,MORTGAGE,0,0
APP0019774,35,42169,15,11195,debt_consolidation,0.267,1,6,31.7,MORTGAGE,1,0
APP0019775,53,84858,6,31014,debt_consolidation,0.138,11,7,11.5,RENT,0,0
APP0019776,39,53226,7,14597,car,0.09,6,3,41.1,RENT,0,0
APP0019777,51,20345,18,5052,home_improvement,0.167,23,11,11.3,MORTGAGE,0,0
APP0019778,40,47844,14,28212,medical,0.422,4,5,8.2,MORTGAGE,0,0
APP0019779,38,51939,15,13660,major_purchase,0.145,3,6,27.1,MORTGAGE,0,0
APP0019780,54,68042,8,14555,car,0.109,13,7,19.2,OWN,0,0
APP0019781,37,94525,0,26272,vacation,0.246,16,10,10.7,MORTGAGE,0,1
APP0019782,25,86984,3,11010,other,0.077,2,6,48.5,MORTGAGE,0,0
APP0019783,41,41770,13,13189,vacation,0.093,15,6,25.7,RENT,0,0
APP0019784,34,23608,4,4492,debt_consolidation,0.214,7,2,5.7,MORTGAGE,0,0
APP0019785,57,83873,15,11766,vacation,0.15,15,7,28.2,MORTGAGE,0,0
APP0019786,52,114226,3,21988,major_purchase,0.205,5,6,33.6,OWN,1,0
APP0019787,47,86138,25,17583,car,0.25,10,5,49.2,MORTGAGE,2,0
APP0019788,61,51495,14,10767,home_improvement,0.131,35,15,16.9,RENT,0,0
APP0019789,21,43567,0,32482,wedding,0.37,2,4,24.9,RENT,3,0
APP0019790,43,76560,22,24339,wedding,0.142,18,10,22.6,MORTGAGE,0,0
APP0019791,38,30448,9,11257,car,0.172,18,6,2.6,RENT,1,1
APP0019792,38,85462,16,16891,vacation,0.188,2,1,36.6,RENT,0,0
APP0019793,44,48504,16,9666,vacation,0.194,2,3,33.7,RENT,0,0
APP0019794,39,260320,19,92158,major_purchase,0.162,16,10,37.5,OWN,0,0
APP0019795,55,46258,22,18485,vacation,0.2,15,5,32.2,MORTGAGE,0,0
APP0019796,43,59203,8,19527,wedding,0.338,7,7,19.7,OWN,0,0
APP0019797,51,21000,5,5480,major_purchase,0.279,2,3,71.6,MORTGAGE,2,0
APP0019798,24,29363,5,8545,wedding,0.216,4,4,14.5,RENT,1,0
APP0019799,40,71171,4,21967,wedding,0.172,4,2,2.6,MORTGAGE,0,0
APP0019800,38,84044,5,41602,other,0.297,19,12,12.2,RENT,0,0
APP0019801,28,98373,0,30056,home_improvement,0.162,6,1,9.3,RENT,2,0
APP0019802,37,35146,13,7512,car,0.22,5,10,20.0,RENT,0,0
APP0019803,30,63455,5,18309,wedding,0.1,7,3,16.1,RENT,1,1
APP0019804,35,36636,8,9386,major_purchase,0.202,0,6,21.3,MORTGAGE,0,0
APP0019805,56,50729,10,8604,debt_consolidation,0.235,15,11,15.9,RENT,0,0
APP0019806,26,43477,5,12376,home_improvement,0.117,7,5,18.1,RENT,2,0
APP0019807,38,36772,2,19364,vacation,0.177,17,14,22.3,MORTGAGE,0,0
APP0019808,21,41917,0,10818,car,0.069,1,2,1.5,MORTGAGE,2,0
APP0019809,56,41758,4,6976,medical,0.236,14,8,17.5,OWN,0,0
APP0019810,56,23299,8,6331,car,0.12,2,1,71.7,RENT,0,1
APP0019811,21,46474,1,19777,other,0.271,2,4,19.3,RENT,0,0
APP0019812,47,108851,1,26969,wedding,0.154,5,7,12.8,OWN,0,0
APP0019813,38,20000,16,9015,other,0.281,9,7,56.4,MORTGAGE,1,0
APP0019814,21,47687,0,29749,vacation,0.266,0,5,8.9,RENT,1,1
APP0019815,40,45968,17,8802,home_improvement,0.126,2,2,24.7,OWN,0,0
APP0019816,39,28292,14,18053,medical,0.198,6,6,14.1,RENT,1,1
APP0019817,32,128802,6,39320,car,0.186,1,7,31.2,MORTGAGE,0,0
APP0019818,50,57578,6,29795,car,0.252,4,4,17.2,RENT,0,0
APP0019819,46,69228,3,29318,car,0.296,3,4,80.8,MORTGAGE,1,0
APP0019820,42,106711,17,29823,major_purchase,0.202,4,6,29.7,MORTGAGE,0,0
APP0019821,41,36708,15,5174,vacation,0.11,7,8,46.5,RENT,0,0
APP0019822,21,72125,2,27336,other,0.2,1,2,16.6,RENT,0,1
APP0019823,32,83203,5,19226,home_improvement,0.1,6,2,15.3,MORTGAGE,0,0
APP0019824,36,84928,10,61708,debt_consolidation,0.392,13,4,33.8,OWN,0,0
APP0019825,21,48157,2,5443,medical,0.256,1,3,5.5,RENT,2,0
APP0019826,46,52256,16,17682,car,0.116,22,11,36.5,RENT,0,0
APP0019827,43,58853,11,13818,vacation,0.23,22,6,28.7,MORTGAGE,0,0
APP0019828,37,83199,17,36113,medical,0.219,0,4,19.2,MORTGAGE,1,0
APP0019829,41,55631,6,17223,car,0.311,5,5,14.5,RENT,0,0
APP0019830,28,93231,0,27145,major_purchase,0.096,1,3,8.9,RENT,3,1
APP0019831,44,99438,25,47362,home_improvement,0.248,13,6,41.6,OWN,0,0
APP0019832,48,33575,19,10588,home_improvement,0.178,22,11,25.6,OWN,0,0
APP0019833,26,22856,1,17511,home_improvement,0.364,7,5,22.2,MORTGAGE,0,0
APP0019834,47,104288,10,22131,vacation,0.331,7,5,5.6,MORTGAGE,1,0
APP0019835,21,136730,0,53227,debt_consolidation,0.18,1,4,8.3,MORTGAGE,0,0
APP0019836,35,42072,11,9090,wedding,0.184,3,8,3.4,MORTGAGE,0,1
APP0019837,44,29671,21,7658,other,0.08,9,5,19.3,MORTGAGE,0,0
APP0019838,28,43674,5,10858,major_purchase,0.101,8,4,34.6,MORTGAGE,2,0
APP0019839,35,56779,7,5619,home_improvement,0.07,12,4,23.6,MORTGAGE,2,0
APP0019840,27,27035,0,4895,wedding,0.116,8,5,32.6,RENT,3,1
APP0019841,21,22433,2,6784,wedding,0.332,2,2,19.7,RENT,4,0
APP0019842,38,74432,0,19069,other,0.135,19,11,13.3,RENT,0,1
APP0019843,24,86932,0,26242,major_purchase,0.152,4,3,30.2,RENT,0,0
APP0019844,69,28629,29,10880,other,0.248,25,13,15.5,RENT,0,0
APP0019845,54,97380,2,43562,home_improvement,0.242,7,5,31.0,RENT,0,0
APP0019846,26,40995,3,22556,car,0.15,6,5,16.7,RENT,1,1
APP0019847,57,128688,10,87447,vacation,0.296,25,2,31.3,MORTGAGE,0,0
APP0019848,33,30531,8,11893,debt_consolidation,0.164,3,5,10.2,MORTGAGE,0,0
APP0019849,45,37478,14,14959,debt_consolidation,0.186,16,5,16.3,MORTGAGE,0,0
APP0019850,40,83231,6,46007,car,0.223,12,5,11.8,OWN,0,0
APP0019851,32,26911,4,9027,vacation,0.315,8,10,44.3,RENT,1,1
APP0019852,52,86162,33,26472,car,0.2,25,6,27.9,MORTGAGE,0,0
APP0019853,41,38042,5,11329,medical,0.341,11,7,11.8,RENT,0,0
APP0019854,38,55963,11,10516,vacation,0.096,5,7,19.0,MORTGAGE,0,0
APP0019855,28,68183,2,10547,medical,0.187,6,3,46.3,OWN,0,0
APP0019856,36,61224,17,12061,other,0.261,4,6,41.6,MORTGAGE,0,0
APP0019857,45,43591,0,18544,other,0.302,21,9,41.9,RENT,1,1
APP0019858,31,45823,9,9077,home_improvement,0.182,1,1,20.4,RENT,2,0
APP0019859,35,70342,8,27928,other,0.243,12,6,45.5,OWN,0,0
APP0019860,34,47351,11,25179,vacation,0.283,6,5,41.0,OWN,0,0
APP0019861,27,41779,7,7928,medical,0.149,0,5,20.8,RENT,0,1
APP0019862,37,60960,12,39659,home_improvement,0.163,2,2,39.3,MORTGAGE,0,0
APP0019863,54,123380,3,69301,medical,0.235,27,10,41.6,MORTGAGE,0,0
APP0019864,39,46367,11,4208,other,0.241,18,8,40.3,MORTGAGE,1,0
APP0019865,32,103100,10,59808,car,0.177,10,4,29.6,RENT,0,0
APP0019866,52,78963,0,10265,other,0.225,20,13,43.1,MORTGAGE,0,0
APP0019867,49,59545,13,7548,debt_consolidation,0.084,24,8,19.1,RENT,1,0
APP0019868,33,27399,13,13284,medical,0.347,10,3,25.0,OWN,1,1
APP0019869,35,104418,0,94540,car,0.362,15,4,11.7,MORTGAGE,1,1
APP0019870,42,47264,4,15227,medical,0.185,6,1,13.3,MORTGAGE,2,0
APP0019871,32,26053,13,6675,debt_consolidation,0.085,4,4,61.1,RENT,0,0
APP0019872,43,56219,1,13507,major_purchase,0.243,2,6,24.9,RENT,0,1
APP0019873,42,97428,4,33611,other,0.211,0,1,4.1,OWN,0,0
APP0019874,38,32553,14,16736,car,0.272,5,5,50.3,MORTGAGE,0,0
APP0019875,52,43412,18,14017,vacation,0.228,18,7,29.8,MORTGAGE,0,0
APP0019876,49,53837,17,9403,other,0.193,1,2,41.5,MORTGAGE,0,0
APP0019877,43,51653,1,23338,vacation,0.172,5,2,14.7,OWN,2,0
APP0019878,21,62295,2,21851,medical,0.351,0,5,20.3,RENT,2,0
APP0019879,44,34962,0,4906,wedding,0.134,24,10,22.9,MORTGAGE,0,0
APP0019880,30,53848,8,14895,other,0.17,1,1,22.8,MORTGAGE,0,0
APP0019881,42,43468,0,5286,home_improvement,0.291,9,2,51.6,OWN,0,0
APP0019882,25,60316,0,24393,medical,0.229,4,5,27.0,OWN,0,0
APP0019883,23,69241,4,25105,wedding,0.096,4,2,68.2,RENT,2,1
APP0019884,21,44308,2,13891,debt_consolidation,0.271,0,10,26.9,RENT,1,0
APP0019885,34,52475,6,31443,major_purchase,0.145,4,2,24.6,RENT,0,0
APP0019886,37,56166,3,11107,home_improvement,0.338,5,7,9.5,OWN,0,1
APP0019887,37,41667,3,49842,car,0.26,17,10,35.8,OWN,1,0
APP0019888,43,41971,13,33167,wedding,0.173,5,2,22.1,RENT,1,1
APP0019889,40,38791,16,12747,debt_consolidation,0.301,11,5,37.8,MORTGAGE,0,0
APP0019890,24,20000,5,4080,home_improvement,0.16,1,10,30.3,MORTGAGE,3,1
APP0019891,37,53222,17,6395,car,0.349,16,9,35.2,RENT,1,0
APP0019892,21,29233,2,12080,home_improvement,0.31,2,7,41.6,MORTGAGE,1,1
APP0019893,30,74591,3,27604,other,0.114,11,9,13.0,RENT,0,0
APP0019894,25,32301,1,19343,debt_consolidation,0.276,3,6,44.5,RENT,1,1
APP0019895,43,82907,5,48925,car,0.359,20,13,35.6,RENT,0,0
APP0019896,57,26365,22,9368,other,0.203,25,8,0.5,OWN,0,0
APP0019897,28,62942,1,10498,vacation,0.145,2,1,48.5,RENT,0,0
APP0019898,29,31813,6,13497,major_purchase,0.149,4,3,31.2,MORTGAGE,0,0
APP0019899,51,87703,27,22761,car,0.247,2,3,18.9,RENT,0,0
APP0019900,38,44058,12,15476,other,0.218,17,7,38.4,OWN,0,0
APP0019901,31,25420,1,9091,major_purchase,0.16,8,9,7.8,RENT,3,0
APP0019902,50,31477,14,10231,medical,0.15,27,11,24.0,RENT,0,0
APP0019903,53,39513,24,8424,debt_consolidation,0.171,30,15,11.8,RENT,0,0
APP0019904,36,50832,8,18177,debt_consolidation,0.284,15,10,43.2,MORTGAGE,0,0
APP0019905,38,50903,5,11220,debt_consolidation,0.134,0,6,24.6,MORTGAGE,2,0
APP0019906,37,44430,6,17786,home_improvement,0.18,4,8,16.0,RENT,0,0
APP0019907,38,23491,19,9259,wedding,0.345,15,10,8.5,RENT,0,1
APP0019908,34,67059,2,10793,vacation,0.124,2,1,15.9,RENT,0,0
APP0019909,30,68818,0,9204,wedding,0.214,8,2,41.9,MORTGAGE,0,0
APP0019910,30,70434,1,6322,wedding,0.14,4,5,14.0,RENT,0,0
APP0019911,30,96838,4,13733,car,0.246,9,5,4.8,RENT,0,0
APP0019912,27,39973,3,7423,other,0.306,5,4,31.2,RENT,0,0
APP0019913,45,116465,17,26596,debt_consolidation,0.252,10,4,35.8,MORTGAGE,2,1
APP0019914,37,79032,2,21760,medical,0.147,10,5,33.0,MORTGAGE,0,0
APP0019915,33,73601,4,23462,home_improvement,0.3,7,4,27.1,RENT,0,0
APP0019916,34,76306,10,25227,debt_consolidation,0.093,5,2,16.7,MORTGAGE,0,0
APP0019917,58,64661,15,20639,major_purchase,0.257,30,11,41.6,OWN,0,0
APP0019918,39,55863,18,25441,debt_consolidation,0.152,11,8,26.2,MORTGAGE,0,0
APP0019919,46,86913,13,39868,car,0.155,13,10,17.4,OWN,1,0
APP0019920,38,25266,6,8661,wedding,0.178,3,3,33.1,RENT,1,0
APP0019921,58,89221,13,39733,car,0.232,17,10,20.1,MORTGAGE,0,0
APP0019922,34,260852,3,111319,medical,0.18,0,3,30.9,OWN,0,0
APP0019923,30,76300,9,14494,other,0.292,7,4,37.0,OWN,1,0
